source_target_gene,n_cells
C12orf71,262
C12orf75,186
C12orf76,346
C14orf119,238
C14orf132,375
C14orf178,13
C14orf180,518
C14orf28,183
C14orf39,44
C14orf93,391
C15orf32,391
C15orf39,224
C15orf40,197
C15orf48,186
C15orf61,333
C15orf62,408
C16orf46,249
C16orf54,136
C16orf74,312
C16orf78,365
C16orf82,253
C16orf86,350
C16orf87,16
C16orf89,188
C16orf90,65
C16orf92,182
C16orf95,336
C16orf96,11
C17orf100,179
C17orf107,208
C17orf49,399
C17orf50,177
C17orf58,486
C17orf67,458
C17orf75,439
C17orf78,313
C17orf80,236
C17orf99,310
C18orf21,352
C18orf32,298
C18orf54,160
C18orf63,213
C19orf12,84
C19orf18,339
C19orf25,128
C19orf33,86
C19orf38,436
C19orf44,189
C19orf47,489
C19orf53,12
C19orf67,288
C19orf73,156
C19orf81,183
C1D,248
C1GALT1,70
C1GALT1C1,117
C1QA,161
C1QB,209
C1QBP,328
C1QC,263
C1QL1,147
C1QL2,169
C1QL3,227
C1QL4,192
C1QTNF1,234
C1QTNF12,93
C1QTNF2,82
C1QTNF3,142
C1QTNF4,329
C1QTNF5,191
C1QTNF6,229
C1QTNF7,370
C1QTNF8,158
C1QTNF9,651
C1QTNF9B,732
C1R,117
C1RL,116
C1S,243
C1orf105,343
C1orf115,197
C1orf116,364
C1orf122,332
C1orf127,249
C1orf131,34
C1orf141,258
C1orf146,253
C1orf159,125
C1orf162,125
C1orf167,261
C1orf174,441
C1orf185,92
C1orf198,517
C1orf21,360
C1orf210,190
C1orf216,206
C1orf226,135
C1orf35,121
C1orf43,88
C1orf50,491
C1orf52,425
C1orf53,180
C1orf54,252
C1orf56,50
C1orf74,435
C1orf87,251
C1orf94,336
C2,881
C20orf144,182
C20orf173,37
C20orf202,178
C20orf203,255
C20orf96,158
C21orf58,377
C21orf62,319
C21orf91,81
C22orf15,266
C22orf23,224
C22orf31,680
C22orf42,86
C2CD2,237
C2CD2L,438
C2CD3,102
C2CD4A,171
C2CD4B,211
C2CD4C,32
C2CD4D,170
C2CD5,59
C2CD6,96
C2orf16,77
C2orf27A,73
C2orf42,153
C2orf49,193
C2orf50,68
C2orf66,159
C2orf68,183
C2orf69,202
C2orf72,58
C2orf73,173
C2orf74,403
C2orf76,173
C2orf78,479
C2orf80,212
C2orf81,301
C2orf83,458
C2orf88,269
C3,234
C3AR1,82
C3orf18,48
C3orf20,159
C3orf22,83
C3orf33,109
C3orf36,127
C3orf38,75
C3orf52,539
C3orf62,142
C3orf70,223
C3orf80,348
C3orf84,233
C4BPA,319
C4BPB,216
C4orf17,198
C4orf19,51
C4orf3,25
C4orf33,278
C4orf36,415
C4orf46,107
C4orf50,138
C4orf51,201
C5,264
C5AR1,153
C5AR2,964
C5orf15,179
C5orf22,4
C5orf24,640
C5orf34,242
C5orf46,248
C5orf47,138
C5orf52,83
C5orf58,43
C5orf60,359
C5orf63,258
C5orf64,361
C6,403
C6orf118,172
C6orf120,274
C6orf132,99
C6orf136,240
C6orf141,141
C6orf15,138
C6orf163,141
C6orf226,159
C6orf47,104
C6orf52,178
C6orf58,179
C6orf62,234
C6orf89,304
C7,225
C7orf25,101
C7orf33,20
C7orf50,190
C7orf57,36
C8A,139
C8B,555
C8G,190
C8orf33,475
C8orf34,168
C8orf44,308
C8orf48,74
C8orf58,111
C8orf74,302
C8orf76,383
C8orf82,443
C9,238
C9orf131,352
C9orf152,363
C9orf153,237
C9orf163,199
C9orf40,86
C9orf43,77
C9orf50,59
C9orf57,101
C9orf72,101
C9orf78,508
C9orf85,132
CA1,192
CA10,221
CA11,131
CA12,157
CA13,200
CA14,199
CA2,83
CA3,286
CA4,469
CA5A,348
CA5B,257
CA6,337
CA7,52
CA8,442
CA9,148
CAAP1,137
CAB39,360
CAB39L,185
CABCOCO1,219
CABIN1,482
CABLES1,100
CABLES2,63
CABP1,130
CABP2,45
CABP4,503
CABP5,174
CABP7,99
CABS1,320
CABYR,155
CACFD1,91
CACHD1,116
CACNA1A,534
CACNA1B,95
CACNA1C,134
CACNA1D,405
CACNA1E,185
CACNA1F,257
CACNA1G,108
CACNA1H,202
CACNA1I,79
CACNA1S,526
CACNA2D1,259
CACNA2D2,184
CACNA2D3,44
CACNB1,58
CACNB2,627
CACNB3,403
CACNB4,176
CACNG1,35
CACNG2,103
CACNG3,323
CACNG4,365
CACNG5,273
CACNG6,184
CACNG7,264
CACNG8,260
CACTIN,47
CACUL1,79
CACYBP,317
CAD,94
CADM1,148
CADM2,122
CADM3,220
CADM4,112
CADPS,230
CADPS2,93
CAGE1,254
CALB1,500
CALB2,9
CALCA,475
CALCB,342
CALCOCO1,26
CALCOCO2,418
CALCR,291
CALCRL,352
CALD1,93
CALHM1,56
CALHM2,326
CALHM3,67
CALHM4,161
CALHM5,492
CALHM6,265
CALM1,275
CALM3,159
CALML3,351
CALML4,450
CALML5,245
CALML6,113
CALN1,386
CALR,257
CALR3,303
CALU,493
CALY,423
CAMK1,72
CAMK1D,222
CAMK1G,348
CAMK2A,34
CAMK2B,106
CAMK2D,30
CAMK2G,402
CAMK2N1,154
CAMK2N2,209
CAMK4,239
CAMKK1,76
CAMKK2,134
CAMKMT,287
CAMKV,379
CAMLG,276
CAMP,599
CAMSAP1,82
CAMSAP2,105
CAMSAP3,323
CAMTA1,139
CAMTA2,527
CAND1,171
CAND2,155
CANT1,98
CANX,197
CAP1,360
CAP2,36
CAPG,505
CAPN1,293
CAPN10,126
CAPN11,144
CAPN12,97
CAPN13,221
CAPN14,428
CAPN15,202
CAPN2,266
CAPN3,290
CAPN5,199
CAPN6,250
CAPN7,194
CAPN8,266
CAPN9,97
CAPNS1,118
CAPNS2,128
CAPRIN1,191
CAPRIN2,131
CAPS,149
CAPS2,44
CAPSL,371
CAPZA1,237
CAPZA2,249
CAPZA3,180
CAPZB,237
CARD10,152
CARD11,200
CARD14,155
CARD16,229
CARD18,100
CARD19,110
CARD6,269
CARD8,658
CARD9,155
CARF,123
CARHSP1,259
CARM1,378
CARMIL1,37
CARMIL2,400
CARMIL3,348
CARNMT1,184
CARNS1,270
CARS1,100
CARS2,54
CARTPT,256
CASC3,548
CASD1,233
CASK,228
CASKIN1,178
CASKIN2,195
CASP1,249
CASP10,290
CASP12,365
CASP14,372
CASP2,440
CASP3,724
CASP4,559
CASP5,99
CASP6,480
CASP7,148
CASP8,266
CASP8AP2,19
CASP9,415
CASQ1,300
CASQ2,296
CASR,177
CASS4,29
CAST,131
CASTOR1,230
CASTOR3P,86
CASZ1,405
CAT,619
CATIP,100
CATSPER1,321
CATSPER2,157
CATSPER3,292
CATSPER4,48
CATSPERB,143
CATSPERD,195
CATSPERE,103
CATSPERG,134
CATSPERZ,405
CAV1,239
CAV2,498
CAV3,199
CAVIN1,200
CAVIN2,354
CAVIN3,171
CAVIN4,80
CBARP,13
CBFA2T2,173
CBFA2T3,221
CBFB,144
CBL,169
CBLB,40
CBLC,103
CBLIF,183
CBLL1,250
CBLL2,283
CBLN1,90
CBLN2,189
CBLN3,97
CBLN4,187
CBR1,148
CBR3,110
CBR4,173
CBS,21
CBX1,92
CBX2,74
CBX3,18
CBX4,321
CBX5,83
CBX6,182
CBX7,41
CBX8,51
CBY1,71
CBY2,240
CBY3,138
CC2D1A,122
CC2D1B,263
CC2D2A,274
CC2D2B,450
CCAR1,2
CCAR2,101
CCBE1,176
CCDC102A,202
CCDC102B,324
CCDC103,282
CCDC106,494
CCDC107,100
CCDC110,192
CCDC112,133
CCDC113,182
CCDC115,66
CCDC116,61
CCDC117,137
CCDC12,157
CCDC120,281
CCDC121,414
CCDC122,216
CCDC124,252
CCDC125,387
CCDC126,182
CCDC127,107
CCDC13,201
CCDC134,645
CCDC136,455
CCDC137,295
CCDC138,311
CCDC14,451
CCDC140,232
CCDC141,201
CCDC142,112
CCDC144A,390
CCDC144NL,724
CCDC146,116
CCDC148,392
CCDC149,299
CCDC15,326
CCDC150,221
CCDC152,371
CCDC153,323
CCDC154,211
CCDC158,194
CCDC159,93
CCDC160,110
CCDC166,130
CCDC167,110
CCDC168,196
CCDC169,205
CCDC17,115
CCDC170,191
CCDC171,251
CCDC172,105
CCDC174,29
CCDC175,542
CCDC177,68
CCDC178,544
CCDC179,307
CCDC18,318
CCDC180,158
CCDC181,575
CCDC183,369
CCDC184,253
CCDC185,361
CCDC186,306
CCDC190,301
CCDC191,305
CCDC198,17
CCDC22,274
CCDC24,194
CCDC25,198
CCDC27,342
CCDC28A,80
CCDC28B,575
CCDC3,202
CCDC30,144
CCDC32,149
CCDC33,572
CCDC34,352
CCDC38,253
CCDC39,25
CCDC40,74
CCDC42,147
CCDC43,22
CCDC47,136
CCDC50,174
CCDC51,195
CCDC54,173
CCDC57,301
CCDC59,249
CCDC6,175
CCDC60,165
CCDC61,157
CCDC62,469
CCDC63,215
CCDC65,688
CCDC66,265
CCDC68,252
CCDC69,37
CCDC7,236
CCDC70,138
CCDC71,207
CCDC71L,20
CCDC73,409
CCDC74A,233
CCDC74B,50
CCDC77,501
CCDC78,142
CCDC8,389
CCDC80,239
CCDC81,435
CCDC82,319
CCDC83,192
CCDC85A,92
CCDC85B,243
CCDC85C,316
CCDC86,61
CCDC87,254
CCDC88A,333
CCDC88B,2
CCDC88C,137
CCDC89,402
CCDC9,110
CCDC90B,87
CCDC91,207
CCDC92,174
CCDC93,578
CCDC96,102
CCDC97,227
CCDC9B,414
CCER1,124
CCHCR1,252
CCIN,271
CCK,1118
CCKAR,293
CCKBR,225
CCL1,81
CCL11,385
CCL13,223
CCL14,770
CCL16,196
CCL17,123
CCL18,636
CCL19,258
CCL2,227
CCL20,158
CCL21,404
CCL22,141
CCL23,445
CCL24,143
CCL25,56
CCL26,192
CCL27,672
CCL28,49
CCL3,197
CCL3L3,362
CCL4,84
CCL4L2,127
CCL5,134
CCL7,422
CCL8,180
CCM2,349
CCM2L,229
CCN1,432
CCN2,124
CCN3,122
CCN4,381
CCN5,290
CCN6,139
CCNA1,70
CCNA2,147
CCNB1,213
CCNB1IP1,493
CCNB2,98
CCNB3,174
CCNC,101
CCND1,540
CCND2,229
CCND3,272
CCNDBP1,96
CCNE1,111
CCNE2,117
CCNF,387
CCNG1,405
CCNG2,478
CCNH,152
CCNI,210
CCNI2,758
CCNJ,214
CCNJL,226
CCNK,466
CCNL1,45
CCNL2,466
CCNO,94
CCNP,715
CCNQ,356
CCNT1,218
CCNT2,138
CCNY,178
CCNYL1,182
CCP110,399
CCPG1,385
CCR1,113
CCR10,20
CCR2,105
CCR3,253
CCR4,244
CCR5,188
CCR6,573
CCR7,551
CCR8,152
CCR9,120
CCRL2,148
CCS,125
CCSAP,381
CCSER1,176
CCSER2,365
CCT2,9
CCT3,17
CCT4,91
CCT5,6
CCT6A,18
CCT6B,131
CCT7,29
CCT8,36
CCT8L2,187
CCZ1,96
CCZ1B,177
CD101,128
CD109,170
CD14,94
CD151,200
CD160,152
CD163,139
CD163L1,138
CD164,160
CD164L2,67
CD177,342
CD180,559
CD19,101
CD1A,329
CD1B,543
CD1C,246
CD1D,83
CD1E,120
CD2,98
CD200,223
CD200R1,474
CD200R1L,333
CD207,116
CD209,363
CD22,129
CD226,487
CD24,254
CD244,158
CD247,280
CD248,223
CD27,196
CD276,116
CD28,263
CD2AP,327
CD2BP2,37
CD300A,168
CD300C,210
CD300E,137
CD300LB,165
CD300LD,218
CD300LD-AS1,777
CD300LF,476
CD300LG,377
CD302,99
CD320,222
CD33,293
CD34,166
CD36,81
CD37,67
CD38,89
CD3D,226
CD3E,226
CD3G,164
CD4,102
CD40,117
CD40LG,206
CD44,193
CD46,772
CD47,113
CD48,59
CD5,313
CD52,219
CD53,330
CD55,103
CD58,109
CD59,655
CD5L,241
CD6,322
CD63,164
CD68,97
CD69,256
CD7,17
CD70,172
CD72,253
CD74,186
CD79A,99
CD79B,90
CD80,240
CD81,538
CD82,181
CD83,566
CD84,195
CD86,596
CD8A,190
CD8B,274
CD9,191
CD93,466
CD96,144
CD99,111
CD99L2,25
CDA,240
CDADC1,163
CDAN1,50
CDC123,248
CDC14A,315
CDC14B,177
CDC16,23
CDC20,17
CDC20B,264
CDC23,13
CDC25A,260
CDC25B,207
CDC25C,481
CDC26,8
CDC27,28
CDC34,166
CDC37,254
CDC37L1,141
CDC40,19
CDC42,43
CDC42BPA,343
CDC42BPB,39
CDC42BPG,180
CDC42EP1,75
CDC42EP2,52
CDC42EP3,75
CDC42EP4,185
CDC42EP5,463
CDC42SE1,123
CDC42SE2,200
CDC45,3
CDC5L,8
CDC6,66
CDC7,198
CDC73,75
CDCA2,88
CDCA3,194
CDCA4,213
CDCA5,83
CDCA7,377
CDCA7L,53
CDCA8,7
CDCP1,44
CDCP2,152
CDH1,296
CDH10,291
CDH11,405
CDH12,203
CDH13,394
CDH15,135
CDH16,70
CDH17,791
CDH18,66
CDH19,235
CDH2,330
CDH20,83
CDH22,344
CDH23,142
CDH24,146
CDH26,144
CDH3,314
CDH4,301
CDH5,106
CDH6,382
CDH7,152
CDH8,95
CDH9,288
CDHR1,67
CDHR2,750
CDHR3,135
CDHR4,178
CDHR5,106
CDIN1,604
CDIP1,162
CDIPT,120
CDK1,6
CDK10,371
CDK11A,387
CDK12,218
CDK13,162
CDK14,287
CDK15,242
CDK16,214
CDK17,183
CDK18,11
CDK19,54
CDK2,14
CDK20,229
CDK2AP1,164
CDK2AP2,317
CDK4,88
CDK5,117
CDK5R1,192
CDK5R2,227
CDK5RAP1,866
CDK5RAP2,100
CDK5RAP3,141
CDK6,196
CDK7,127
CDK8,14
CDK9,357
CDKAL1,276
CDKL1,239
CDKL2,73
CDKL3,436
CDKL4,255
CDKL5,253
CDKN1A,608
CDKN1B,228
CDKN1C,82
CDKN2A,486
CDKN2AIP,320
CDKN2AIPNL,37
CDKN2B,255
CDKN2C,251
CDKN2D,318
CDKN3,212
CDNF,53
CDO1,265
CDON,165
CDPF1,207
CDR1,133
CDR2,74
CDR2L,133
CDRT15,204
CDRT15L2,126
CDRT15P3,147
CDRT4,194
CDS1,65
CDS2,196
CDSN,262
CDT1,31
CDV3,140
CDX1,177
CDX2,149
CDX4,279
CDYL,544
CDYL2,109
CEACAM1,500
CEACAM16,267
CEACAM18,304
CEACAM19,12
CEACAM20,185
CEACAM21,155
CEACAM3,497
CEACAM4,262
CEACAM5,104
CEACAM6,304
CEACAM7,86
CEACAM8,200
CEBPA,99
CEBPB,59
CEBPD,334
CEBPE,267
CEBPG,56
CEBPZ,19
CECR2,445
CEL,598
CELA1,219
CELA2A,242
CELA2B,241
CELA3A,261
CELA3B,336
CELF1,249
CELF2,206
CELF3,85
CELF4,128
CELF5,602
CELF6,183
CELSR1,186
CELSR2,412
CELSR3,114
CEMIP,139
CEMIP2,157
CEMP1,274
CENATAC,308
CEND1,302
CENPA,24
CENPB,65
CENPC,53
CENPE,69
CENPF,339
CENPH,159
CENPI,40
CENPJ,87
CENPK,119
CENPL,43
CENPM,402
CENPN,263
CENPO,161
CENPP,149
CENPQ,127
CENPS,383
CENPT,63
CENPU,187
CENPV,160
CENPW,117
CENPX,139
CEP104,124
CEP112,115
CEP120,101
CEP126,123
CEP128,190
CEP131,110
CEP135,119
CEP152,133
CEP162,305
CEP164,330
CEP170,339
CEP170B,277
CEP19,94
CEP192,9
CEP20,347
CEP250,173
CEP290,282
CEP295,316
CEP350,295
CEP41,139
CEP43,403
CEP44,352
CEP55,90
CEP57,269
CEP57L1,489
CEP63,79
CEP68,584
CEP70,200
CEP72,217
CEP76,239
CEP78,209
CEP83,219
CEP85,169
CEP85L,177
CEP89,217
CEP95,155
CEP97,180
CEPT1,278
CER1,252
CERCAM,416
CERK,407
CERKL,375
CERS2,25
CERS3,176
CERS4,215
CERS5,306
CERS6,257
CERT1,249
CES1,78
CES2,404
CES3,133
CES4A,362
CES5A,155
CETN1,41
CETN2,789
CETN3,428
CETP,276
CFAP100,171
CFAP107,254
CFAP119,100
CFAP126,184
CFAP141,168
CFAP144,220
CFAP157,606
CFAP161,191
CFAP20,292
CFAP206,354
CFAP20DC,94
CFAP210,52
CFAP221,210
CFAP251,332
CFAP276,433
CFAP298,123
CFAP299,86
CFAP300,125
CFAP36,216
CFAP410,136
CFAP418,92
CFAP43,132
CFAP44,149
CFAP46,339
CFAP47,1130
CFAP52,426
CFAP53,193
CFAP54,64
CFAP57,312
CFAP58,218
CFAP61,204
CFAP65,282
CFAP68,155
CFAP69,221
CFAP70,276
CFAP73,162
CFAP74,162
CFAP77,490
CFAP90,201
CFAP91,299
CFAP92,76
CFAP95,160
CFAP97,78
CFAP97D1,205
CFB,27
CFD,246
CFDP1,611
CFH,149
CFHR1,177
CFHR3,498
CFHR4,143
CFHR5,497
CFI,271
CFL1,148
CFL2,44
CFLAR,453
CFP,154
CFTR,287
CGA,471
CGAS,296
CGB2,221
CGB5,124
CGB7,146
CGB8,150
CGGBP1,327
CGN,123
CGNL1,136
CGREF1,204
CGRRF1,125
CH25H,105
CHAC1,135
CHAC2,129
CHAD,93
CHADL,238
CHAF1A,21
CHAF1B,91
CHAMP1,102
CHAT,511
CHCHD1,437
CHCHD10,47
CHCHD2,156
CHCHD3,212
CHCHD4,375
CHCHD5,199
CHCHD6,162
CHCHD7,306
CHCT1,323
CHD1,62
CHD1L,190
CHD2,952
CHD3,405
CHD4,94
CHD5,68
CHD6,411
CHD7,339
CHD8,284
CHD9,323
CHDH,261
CHEK1,39
CHERP,106
CHFR,503
CHGA,366
CHGB,203
CHI3L1,91
CHI3L2,811
CHIA,309
CHIC1,505
CHIC2,161
CHID1,311
CHIT1,80
CHKA,125
CHKB,347
CHL1,237
CHM,215
CHML,233
CHMP1A,221
CHMP1B,171
CHMP2A,23
CHMP2B,190
CHMP3,127
CHMP4B,40
CHMP4C,75
CHMP5,95
CHMP6,76
CHMP7,113
CHN1,124
CHN2,643
CHODL,219
CHORDC1,246
CHP1,95
CHP2,22
CHPF,41
CHPF2,113
CHPT1,139
CHRAC1,127
CHRD,266
CHRDL1,212
CHRDL2,342
CHRM1,147
CHRM2,218
CHRM4,455
CHRM5,319
CHRNA1,247
CHRNA10,181
CHRNA2,39
CHRNA3,190
CHRNA4,220
CHRNA5,410
CHRNA6,157
CHRNA7,227
CHRNA9,240
CHRNB1,138
CHRNB2,208
CHRNB3,355
CHRNB4,188
CHRND,122
CHRNE,357
CHRNG,130
CHST1,279
CHST10,302
CHST11,337
CHST12,113
CHST13,228
CHST14,187
CHST15,476
CHST2,58
CHST3,144
CHST4,267
CHST5,192
CHST6,224
CHST7,223
CHST8,273
CHST9,158
CHSY1,164
CHSY3,194
CHTF18,72
CHTF8,114
CHTOP,259
CHUK,23
CIAO1,197
CIAO2A,142
CIAO2B,485
CIAO3,412
CIAPIN1,293
CIART,99
CIB1,123
CIB2,366
CIB3,319
CIB4,206
CIBAR1,119
CIBAR2,113
CIC,118
CIDEA,247
CIDEB,377
CIDEC,383
CIITA,143
CILK1,77
CILP,382
CILP2,83
CINP,127
CIP2A,118
CIPC,471
CIR1,132
CIRBP,343
CISD1,492
CISD2,352
CISD3,86
CISH,323
CIT,246
CITED1,438
CITED2,334
CITED4,207
CIZ1,25
CKAP2,120
CKAP2L,301
CKAP4,252
CKAP5,189
CKB,147
CKLF,405
CKM,371
CKMT1A,217
CKMT1B,52
CKMT2,199
CKS2,401
CLASP1,144
CLASP2,294
CLASRP,214
CLBA1,47
CLC,349
CLCA1,154
CLCA2,213
CLCA4,103
CLCC1,96
CLCF1,288
CLCN1,296
CLCN2,93
CLCN3,36
CLCN4,691
CLCN5,426
CLCN6,332
CLCN7,141
CLCNKA,479
CLCNKB,153
CLDN1,450
CLDN10,24
CLDN11,18
CLDN12,123
CLDN14,533
CLDN15,100
CLDN16,360
CLDN17,320
CLDN18,478
CLDN19,361
CLDN2,362
CLDN20,91
CLDN22,139
CLDN23,175
CLDN24,244
CLDN25,395
CLDN3,185
CLDN4,297
CLDN5,99
CLDN6,349
CLDN7,252
CLDN8,170
CLDN9,428
CLDND1,68
CLDND2,145
CLEC10A,150
CLEC11A,123
CLEC12A,217
CLEC12B,248
CLEC14A,417
CLEC16A,225
CLEC17A,197
CLEC18A,400
CLEC18B,120
CLEC18C,84
CLEC19A,450
CLEC1A,201
CLEC1B,164
CLEC2A,163
CLEC2B,452
CLEC2D,220
CLEC2L,156
CLEC3A,384
CLEC3B,533
CLEC4A,195
CLEC4C,48
CLEC4D,137
CLEC4E,122
CLEC4F,537
CLEC4G,148
CLEC4M,184
CLEC5A,207
CLEC6A,367
CLEC7A,240
CLEC9A,367
CLGN,162
CLHC1,190
CLIC1,377
CLIC2,138
CLIC3,175
CLIC4,380
CLIC5,60
CLIC6,260
CLINT1,218
CLIP1,9
CLIP2,443
CLIP3,355
CLIP4,282
CLK1,348
CLK2,180
CLK3,541
CLK4,200
CLLU1,218
CLLU1-AS1,534
CLMN,62
CLMP,258
CLN3,118
CLN5,341
CLN6,89
CLN8,77
CLNK,277
CLNS1A,404
CLOCK,242
CLP1,281
CLPB,210
CLPP,98
CLPS,200
CLPSL1,453
CLPSL2,481
CLPTM1,83
CLPTM1L,164
CLPX,332
CLRN1,408
CLRN2,318
CLRN3,150
CLSPN,34
CLSTN1,638
CLSTN2,356
CLSTN3,368
CLTA,161
CLTB,313
CLTC,292
CLTCL1,280
CLTRN,131
CLU,226
CLUAP1,53
CLUH,476
CLUL1,343
CLVS1,474
CLVS2,683
CLXN,409
CLYBL,314
CMA1,263
CMAS,289
CMBL,331
CMC1,333
CMC2,71
CMIP,401
CMKLR1,554
CMKLR2,365
CMPK1,296
CMPK2,385
CMSS1,424
CMTM1,75
CMTM2,382
CMTM3,181
CMTM4,10
CMTM5,404
CMTM6,532
CMTM7,523
CMTM8,155
CMTR1,336
CMTR2,220
CMYA5,132
CNBD1,333
CNBD2,399
CNBP,120
CNDP1,290
CNDP2,587
CNEP1R1,481
CNFN,100
CNGA1,180
CNGA2,302
CNGA3,180
CNGA4,609
CNGB1,448
CNGB3,211
CNIH1,115
CNIH2,509
CNIH3,169
CNIH4,253
CNKSR1,164
CNKSR2,146
CNKSR3,232
CNMD,444
CNN1,147
CNN2,105
CNN3,170
CNNM1,186
CNNM2,116
CNNM3,188
CNNM4,65
CNOT1,46
CNOT10,259
CNOT11,196
CNOT2,419
CNOT3,219
CNOT4,476
CNOT6,42
CNOT6L,308
CNOT7,130
CNOT8,419
CNOT9,72
CNP,684
CNPPD1,472
CNPY1,336
CNPY2,245
CNPY3,184
CNPY4,185
CNR1,92
CNR2,221
CNRIP1,141
CNST,224
CNTD1,358
CNTF,223
CNTFR,105
CNTLN,29
CNTN1,31
CNTN2,132
CNTN3,352
CNTN4,187
CNTN5,204
CNTN6,251
CNTNAP1,255
CNTNAP2,127
CNTNAP4,103
CNTNAP5,34
CNTRL,239
CNTROB,236
COA1,79
COA3,243
COA4,109
COA5,203
COA6,77
COA7,231
COA8,208
COASY,94
COBL,49
COBLL1,127
COCH,387
COG1,202
COG2,18
COG3,90
COG4,122
COG5,114
COG6,72
COG7,176
COG8,64
COIL,258
COL10A1,712
COL11A1,269
COL11A2,202
COL12A1,65
COL13A1,124
COL14A1,51
COL15A1,336
COL16A1,59
COL17A1,104
COL18A1,81
COL19A1,153
COL1A1,56
COL1A2,27
COL20A1,271
COL21A1,19
COL22A1,203
COL23A1,475
COL24A1,495
COL25A1,545
COL26A1,189
COL27A1,159
COL28A1,115
COL2A1,178
COL3A1,210
COL4A1,168
COL4A2,283
COL4A3,436
COL4A4,303
COL4A5,166
COL4A6,231
COL5A1,156
COL5A2,413
COL5A3,31
COL6A1,112
COL6A2,237
COL6A3,277
COL6A5,185
COL6A6,692
COL7A1,148
COL8A1,244
COL8A2,369
COL9A1,90
COL9A2,190
COL9A3,245
COLEC10,410
COLEC11,212
COLEC12,63
COLGALT1,251
COLGALT2,180
COLQ,165
COMMD1,409
COMMD10,319
COMMD2,126
COMMD3,572
COMMD4,284
COMMD5,467
COMMD6,468
COMMD7,233
COMMD8,40
COMMD9,534
COMP,183
COMT,70
COMTD1,153
COP1,233
COPA,16
COPB1,2
COPB2,1
COPE,173
COPG1,204
COPG2,126
COPRS,113
COPS2,106
COPS3,285
COPS4,218
COPS5,587
COPS6,127
COPS7A,266
COPS7B,360
COPS8,154
COPS9,522
COPZ1,452
COPZ2,459
COQ10A,470
COQ10B,506
COQ2,217
COQ3,125
COQ4,151
COQ5,85
COQ6,242
COQ7,33
COQ8A,129
COQ8B,341
COQ9,464
CORIN,125
CORO1A,6
CORO1B,349
CORO1C,97
CORO2A,91
CORO2B,222
CORO6,366
CORO7,254
CORT,222
COTL1,74
COX10,58
COX11,151
COX14,124
COX15,255
COX16,136
COX17,608
COX18,62
COX19,260
COX20,12
COX4I1,190
COX4I2,186
COX5A,193
COX5B,72
COX6A1,366
COX6A2,169
COX6B1,168
COX6B2,183
COX6C,119
COX7A1,196
COX7A2,110
COX7A2L,201
COX7B,42
COX7B2,59
COX7C,157
COX8A,88
COX8C,283
CP,14
CPA1,396
CPA2,214
CPA3,205
CPA4,593
CPA5,504
CPA6,393
CPAMD8,215
CPB1,275
CPB2,71
CPD,115
CPE,163
CPEB1,370
CPEB2,158
CPEB3,256
CPEB4,121
CPED1,144
CPLANE1,160
CPLANE2,347
CPLX1,243
CPLX2,500
CPLX3,59
CPLX4,171
CPM,263
CPN1,145
CPN2,349
CPNE2,232
CPNE3,193
CPNE4,124
CPNE5,139
CPNE6,83
CPNE7,119
CPNE8,244
CPNE9,423
CPO,201
CPOX,70
CPPED1,457
CPQ,273
CPS1,87
CPSF1,42
CPSF2,61
CPSF3,90
CPSF4,63
CPSF4L,607
CPSF6,197
CPSF7,77
CPT1A,332
CPT1B,178
CPT1C,51
CPT2,458
CPTP,31
CPVL,222
CPXCR1,66
CPXM1,256
CPXM2,174
CPZ,216
CR1,407
CR1L,112
CR2,292
CRABP1,5
CRABP2,248
CRACD,950
CRACDL,60
CRACR2A,53
CRACR2B,260
CRADD,278
CRAMP1,280
CRAT,428
CRB1,296
CRB2,751
CRB3,385
CRBN,335
CRCP,337
CRCT1,363
CREB1,145
CREB3,140
CREB3L1,262
CREB3L2,343
CREB3L3,147
CREB3L4,218
CREB5,428
CREBBP,483
CREBL2,74
CREBRF,327
CREBZF,210
CREG1,140
CREG2,111
CRELD1,261
CRELD2,202
CREM,95
CRH,107
CRHBP,360
CRHR1,170
CRHR2,309
CRIM1,340
CRIP1,133
CRIP2,124
CRIP3,106
CRIPT,184
CRISP1,265
CRISP2,253
CRISP3,288
CRISPLD1,117
CRISPLD2,201
CRK,184
CRKL,136
CRLF1,248
CRLF2,486
CRLF3,450
CRLS1,92
CRMP1,195
CRNKL1,29
CRNN,166
CROCC,75
CROT,105
CRP,212
CRPPA,328
CRTAC1,240
CRTAM,141
CRTAP,58
CRTC1,299
CRTC2,232
CRTC3,161
CRX,250
CRY1,213
CRY2,148
CRYAA,644
CRYAB,356
CRYBA1,259
CRYBA2,104
CRYBA4,142
CRYBB1,328
CRYBB2,317
CRYBB3,157
CRYBG1,247
CRYBG2,479
CRYBG3,130
CRYGA,221
CRYGB,103
CRYGC,500
CRYGD,273
CRYGN,13
CRYGS,201
CRYL1,157
CRYM,138
CRYZ,105
CRYZL1,202
CS,156
CSAD,5
CSAG1,133
CSAG3,97
CSDC2,134
CSDE1,186
CSE1L,87
CSF1,266
CSF1R,370
CSF2,131
CSF2RA,153
CSF2RB,370
CSF3,339
CSF3R,624
CSGALNACT1,192
CSGALNACT2,222
CSH2,455
CSHL1,194
CSK,375
CSKMT,258
CSMD1,92
CSMD2,203
CSMD3,87
CSN1S1,143
CSN2,152
CSN3,143
CSNK1A1,288
CSNK1A1L,175
CSNK1D,59
CSNK1E,112
